GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
0600135,2000,Acalanes Ridge,California,,,76.89,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
0600135,2001,Acalanes Ridge,California,,,76.91,,,,,,,,,,,,,,0.48,0.48,0.62,0.62,1,0,0
0600135,2002,Acalanes Ridge,California,,,77.26,,,,,,,,,,,,,,0.21,0.21,0.27,0.27,1,0,0
0600135,2003,Acalanes Ridge,California,,,77.61,,,,,,,,,,,,,,0.21,0.21,0.27,0.27,1,0,0
0600135,2004,Acalanes Ridge,California,,,77.96,,,,,,,,,,,,,,0.42,0.42,0.54,0.54,1,0,0
0600135,2005,Acalanes Ridge,California,,,77.98,,,,,,,,,,,,,,0.76,0.76,0.97,0.97,1,0,0
0600135,2006,Acalanes Ridge,California,,,78.12,,,,,,,,,,,,,,0.9,0.9,1.15,1.15,1,0,0
0600135,2007,Acalanes Ridge,California,,,78.47,,,,,,,,,,,,,,1.03,1.03,1.31,1.31,1,0,0
0600135,2008,Acalanes Ridge,California,,,78.83,,,,,,,,,,,,,,1.72,1.72,2.18,2.18,1,0,0
0600135,2009,Acalanes Ridge,California,,,78.84,,,,,,,,,,,,,,0.42,0.42,0.53,0.53,1,0,0
0600135,2010,Acalanes Ridge,California,1137.0,0.0,79.19,10.88,2001.0,135865.0,831800.0,50.0,79.86,0.44,4.4,0.53,10.99,0.18,3.17,0.44,0.76,0.76,0.96,0.96,1,0,0
0600135,2011,Acalanes Ridge,California,1139.0,0.0,80.85,12.47,1829.0,156953.0,809700.0,28.0,57.77,0.0,0.0,0.0,28.27,0.0,13.96,0.0,1.32,1.11,1.37,1.63,1,0,0
0600135,2012,Acalanes Ridge,California,1139.0,0.0,82.37,12.47,1829.0,156953.0,809700.0,28.0,57.77,0.0,0.0,0.0,28.27,0.0,13.96,0.0,0.82,0.82,0.99,0.99,1,0,0
0600135,2013,Acalanes Ridge,California,1139.0,0.0,84.02,12.47,1829.0,156953.0,809700.0,28.0,57.77,0.0,0.0,0.0,28.27,0.0,13.96,0.0,0.0,0.0,0.0,0.0,1,0,0
0600135,2014,Acalanes Ridge,California,1139.0,0.0,84.99,12.47,1829.0,156953.0,809700.0,28.0,57.77,0.0,0.0,0.0,28.27,0.0,13.96,0.0,0.0,0.0,0.0,0.0,1,0,0
0600135,2015,Acalanes Ridge,California,1139.0,0.0,86.99,12.47,1829.0,156953.0,809700.0,28.0,57.77,0.0,0.0,0.0,28.27,0.0,13.96,0.0,0.0,0.0,0.0,0.0,1,0,0
0600135,2016,Acalanes Ridge,California,1139.0,0.0,88.17,12.47,1829.0,156953.0,809700.0,28.0,57.77,0.0,0.0,0.0,28.27,0.0,13.96,0.0,0.0,0.0,0.0,0.0,1,0,0
0600156,2000,Acampo,California,,,16.71,,,,,,,,,,,,,,0.25,0.25,1.49,1.49,0,0,0
0600156,2001,Acampo,California,,,17.46,,,,,,,,,,,,,,0.5,0.25,1.43,2.86,0,0,0
0600156,2002,Acampo,California,,,18.2,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0
0600156,2003,Acampo,California,,,18.95,,,,,,,,,,,,,,0.5,0.5,2.63,2.63,0,0,0
0600156,2004,Acampo,California,,,19.7,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0
0600156,2005,Acampo,California,,,20.45,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
0600156,2006,Acampo,California,,,20.95,,,,,,,,,,,,,,0.5,0.5,2.38,2.38,1,0,0
0600156,2007,Acampo,California,,,21.7,,,,,,,,,,,,,,0.75,0.75,3.45,3.45,1,0,0
0600156,2008,Acampo,California,,,22.44,,,,,,,,,,,,,,1.0,0.75,3.33,4.44,0,0,0
0600156,2009,Acampo,California,,,23.19,,,,,,,,,,,,,,0.75,0.75,3.23,3.23,1,0,0
0600156,2010,Acampo,California,341.0,0.0,23.94,40.43,,123635.0,236500.0,,33.14,0.0,58.36,0.0,0.88,2.35,5.28,0.0,0.25,0.0,0.0,1.04,1,0,0
0600156,2011,Acampo,California,787.0,0.0,,36.32,,152713.0,,,46.89,0.0,53.11,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600156,2012,Acampo,California,787.0,0.0,,36.32,,152713.0,,,46.89,0.0,53.11,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600156,2013,Acampo,California,787.0,0.0,,36.32,,152713.0,,,46.89,0.0,53.11,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600156,2014,Acampo,California,787.0,0.0,,36.32,,152713.0,,,46.89,0.0,53.11,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600156,2015,Acampo,California,787.0,0.0,,36.32,,152713.0,,,46.89,0.0,53.11,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600156,2016,Acampo,California,787.0,0.0,,36.32,,152713.0,,,46.89,0.0,53.11,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600212,2000,Acton,California,2390.0,3.5,247.37,9.66,1297.0,63156.0,241800.0,21.0,84.31,0.59,11.0,0.25,1.46,0.04,1.88,0.46,11.45,11.45,4.63,4.63,0,0,0
0600212,2001,Acton,California,2390.0,3.5,253.82,9.66,1297.0,63156.0,241800.0,21.0,84.31,0.59,11.0,0.25,1.46,0.04,1.88,0.46,13.03,12.37,4.87,5.13,0,0,0
0600212,2002,Acton,California,2390.0,3.5,259.39,9.66,1297.0,63156.0,241800.0,21.0,84.31,0.59,11.0,0.25,1.46,0.04,1.88,0.46,7.98,7.33,2.83,3.08,1,0,0
0600212,2003,Acton,California,2390.0,3.5,266.39,9.66,1297.0,63156.0,241800.0,21.0,84.31,0.59,11.0,0.25,1.46,0.04,1.88,0.46,22.22,19.31,7.25,8.34,1,0,0
0600212,2004,Acton,California,2390.0,3.5,271.96,9.66,1297.0,63156.0,241800.0,21.0,84.31,0.59,11.0,0.25,1.46,0.04,1.88,0.46,7.5,7.5,2.76,2.76,1,0,0
0600212,2005,Acton,California,1804.0,0.0,278.42,7.81,1625.0,67336.0,524300.0,17.3,79.77,0.0,14.97,0.0,4.6,0.0,0.67,0.0,5.92,5.92,2.13,2.13,1,0,0
0600212,2006,Acton,California,1804.0,0.0,284.85,7.81,1625.0,67336.0,524300.0,17.3,79.77,0.0,14.97,0.0,4.6,0.0,0.67,0.0,0.14,0.14,0.05,0.05,1,0,0
0600212,2007,Acton,California,1804.0,0.0,290.43,7.81,1625.0,67336.0,524300.0,17.3,79.77,0.0,14.97,0.0,4.6,0.0,0.67,0.0,0.67,0.67,0.23,0.23,1,0,0
0600212,2008,Acton,California,1804.0,0.0,297.42,7.81,1625.0,67336.0,524300.0,17.3,79.77,0.0,14.97,0.0,4.6,0.0,0.67,0.0,0.99,0.99,0.33,0.33,1,0,0
0600212,2009,Acton,California,1804.0,0.0,303.01,7.81,1625.0,67336.0,524300.0,17.3,79.77,0.0,14.97,0.0,4.6,0.0,0.67,0.0,0.86,0.86,0.28,0.28,1,0,0
0600212,2010,Acton,California,7596.0,6.29,309.45,10.3,2001.0,91888.0,464300.0,35.0,76.12,0.71,18.08,0.5,1.99,0.03,2.37,0.21,1.99,1.99,0.64,0.64,1,0,0
0600212,2011,Acton,California,7058.0,3.67,313.55,9.22,2022.0,89150.0,427100.0,34.6,77.39,1.91,16.63,0.21,1.06,0.0,1.94,0.85,0.13,0.13,0.04,0.04,1,0,0
0600212,2012,Acton,California,7058.0,3.67,317.9,9.22,2022.0,89150.0,427100.0,34.6,77.39,1.91,16.63,0.21,1.06,0.0,1.94,0.85,0.0,0.0,0.0,0.0,1,0,0
0600212,2013,Acton,California,7058.0,3.67,322.87,9.22,2022.0,89150.0,427100.0,34.6,77.39,1.91,16.63,0.21,1.06,0.0,1.94,0.85,0.0,0.0,0.0,0.0,1,0,0
0600212,2014,Acton,California,7058.0,3.67,326.85,9.22,2022.0,89150.0,427100.0,34.6,77.39,1.91,16.63,0.21,1.06,0.0,1.94,0.85,0.0,0.0,0.0,0.0,1,0,0
0600212,2015,Acton,California,7058.0,3.67,331.33,9.22,2022.0,89150.0,427100.0,34.6,77.39,1.91,16.63,0.21,1.06,0.0,1.94,0.85,0.14,0.14,0.04,0.04,1,0,0
0600212,2016,Acton,California,7058.0,3.67,335.31,9.22,2022.0,89150.0,427100.0,34.6,77.39,1.91,16.63,0.21,1.06,0.0,1.94,0.85,0.01,0.01,0.0,0.0,1,0,0
0600296,2000,Adelanto,California,18130.0,24.49,1724.27,36.19,474.0,31594.0,81700.0,32.2,36.49,12.71,45.77,0.68,1.51,0.15,2.48,0.2,236.19,225.19,13.06,13.7,0,0,0
0600296,2001,Adelanto,California,18130.0,24.49,1880.22,36.19,474.0,31594.0,81700.0,32.2,36.49,12.71,45.77,0.68,1.51,0.15,2.48,0.2,255.06,247.06,13.14,13.57,0,0,0
0600296,2002,Adelanto,California,18130.0,24.49,2036.12,36.19,474.0,31594.0,81700.0,32.2,36.49,12.71,45.77,0.68,1.51,0.15,2.48,0.2,150.22,138.18,6.79,7.38,0,0,0
0600296,2003,Adelanto,California,18130.0,24.49,2192.07,36.19,474.0,31594.0,81700.0,32.2,36.49,12.71,45.77,0.68,1.51,0.15,2.48,0.2,188.18,139.59,6.37,8.58,0,0,0
0600296,2004,Adelanto,California,18130.0,24.49,2347.98,36.19,474.0,31594.0,81700.0,32.2,36.49,12.71,45.77,0.68,1.51,0.15,2.48,0.2,179.54,157.12,6.69,7.65,1,0,0
0600296,2005,Adelanto,California,26981.0,26.14,2505.92,39.99,895.0,41542.0,211100.0,41.5,19.08,17.47,57.93,0.48,2.68,0.08,1.76,0.51,173.51,152.65,6.09,6.92,1,0,0
0600296,2006,Adelanto,California,26981.0,26.14,2658.87,39.99,895.0,41542.0,211100.0,41.5,19.08,17.47,57.93,0.48,2.68,0.08,1.76,0.51,187.3,159.45,6.0,7.04,0,0,0
0600296,2007,Adelanto,California,26981.0,26.14,2814.79,39.99,895.0,41542.0,211100.0,41.5,19.08,17.47,57.93,0.48,2.68,0.08,1.76,0.51,244.88,224.45,7.97,8.7,0,0,0
0600296,2008,Adelanto,California,26981.0,26.14,2970.74,39.99,895.0,41542.0,211100.0,41.5,19.08,17.47,57.93,0.48,2.68,0.08,1.76,0.51,327.74,278.06,9.36,11.03,0,0,0
0600296,2009,Adelanto,California,26981.0,26.14,3126.64,39.99,895.0,41542.0,211100.0,41.5,19.08,17.47,57.93,0.48,2.68,0.08,1.76,0.51,289.2,265.0,8.48,9.25,0,0,0
0600296,2010,Adelanto,California,31765.0,30.76,3282.59,42.21,1012.0,41113.0,104400.0,45.0,16.98,19.51,58.28,0.32,1.64,0.56,2.38,0.33,297.18,271.27,8.26,9.05,1,0,0
0600296,2011,Adelanto,California,32059.0,38.89,,48.6,1023.0,33298.0,102500.0,50.0,17.99,19.35,58.74,0.02,1.23,0.0,2.52,0.15,,,,,0,0,0
0600296,2012,Adelanto,California,32059.0,38.89,,48.6,1023.0,33298.0,102500.0,50.0,17.99,19.35,58.74,0.02,1.23,0.0,2.52,0.15,,,,,0,0,0
0600296,2013,Adelanto,California,32059.0,38.89,,48.6,1023.0,33298.0,102500.0,50.0,17.99,19.35,58.74,0.02,1.23,0.0,2.52,0.15,,,,,0,0,0
0600296,2014,Adelanto,California,32059.0,38.89,,48.6,1023.0,33298.0,102500.0,50.0,17.99,19.35,58.74,0.02,1.23,0.0,2.52,0.15,,,,,0,0,0
0600296,2015,Adelanto,California,32059.0,38.89,,48.6,1023.0,33298.0,102500.0,50.0,17.99,19.35,58.74,0.02,1.23,0.0,2.52,0.15,,,,,0,0,0
0600296,2016,Adelanto,California,32059.0,38.89,,48.6,1023.0,33298.0,102500.0,50.0,17.99,19.35,58.74,0.02,1.23,0.0,2.52,0.15,,,,,0,0,0
0600310,2000,Adin,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600310,2001,Adin,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600310,2002,Adin,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600310,2003,Adin,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600310,2004,Adin,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600310,2005,Adin,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600310,2006,Adin,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600310,2007,Adin,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600310,2008,Adin,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600310,2009,Adin,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600310,2010,Adin,California,272.0,12.63,,37.9,1536.0,38750.0,106800.0,42.7,82.35,0.74,11.76,1.84,0.0,0.0,3.31,0.0,,,,,0,0,0
0600310,2011,Adin,California,173.0,0.0,,12.28,,,80000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600310,2012,Adin,California,173.0,0.0,,12.28,,,80000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600310,2013,Adin,California,173.0,0.0,,12.28,,,80000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600310,2014,Adin,California,173.0,0.0,,12.28,,,80000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600310,2015,Adin,California,173.0,0.0,,12.28,,,80000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600310,2016,Adin,California,173.0,0.0,,12.28,,,80000.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600394,2000,Agoura Hills,California,20537.0,3.47,1146.9,16.19,1215.0,87008.0,366600.0,25.9,82.74,1.3,6.85,0.13,6.45,0.1,2.23,0.19,11.1,10.1,0.88,0.97,0,0,0
0600394,2001,Agoura Hills,California,20537.0,3.47,1199.61,16.19,1215.0,87008.0,366600.0,25.9,82.74,1.3,6.85,0.13,6.45,0.1,2.23,0.19,15.25,14.66,1.22,1.27,0,0,0
0600394,2002,Agoura Hills,California,20537.0,3.47,1251.06,16.19,1215.0,87008.0,366600.0,25.9,82.74,1.3,6.85,0.13,6.45,0.1,2.23,0.19,30.38,16.0,1.28,2.43,1,0,0
0600394,2003,Agoura Hills,California,20537.0,3.47,1303.77,16.19,1215.0,87008.0,366600.0,25.9,82.74,1.3,6.85,0.13,6.45,0.1,2.23,0.19,35.61,12.69,0.97,2.73,1,0,0
0600394,2004,Agoura Hills,California,20537.0,3.47,1354.48,16.19,1215.0,87008.0,366600.0,25.9,82.74,1.3,6.85,0.13,6.45,0.1,2.23,0.19,17.75,11.5,0.85,1.31,1,0,0
0600394,2005,Agoura Hills,California,22207.0,1.82,1410.94,18.5,2001.0,110257.0,756400.0,31.8,78.38,2.94,8.66,0.16,7.34,0.0,2.19,0.32,22.22,17.94,1.27,1.57,1,0,0
0600394,2006,Agoura Hills,California,22207.0,1.82,1461.24,18.5,2001.0,110257.0,756400.0,31.8,78.38,2.94,8.66,0.16,7.34,0.0,2.19,0.32,25.47,18.13,1.24,1.74,1,0,0
0600394,2007,Agoura Hills,California,22207.0,1.82,1513.95,18.5,2001.0,110257.0,756400.0,31.8,78.38,2.94,8.66,0.16,7.34,0.0,2.19,0.32,27.33,20.33,1.34,1.81,1,0,0
0600394,2008,Agoura Hills,California,22207.0,1.82,1564.66,18.5,2001.0,110257.0,756400.0,31.8,78.38,2.94,8.66,0.16,7.34,0.0,2.19,0.32,37.28,27.09,1.73,2.38,1,0,0
0600394,2009,Agoura Hills,California,22207.0,1.82,1619.12,18.5,2001.0,110257.0,756400.0,31.8,78.38,2.94,8.66,0.16,7.34,0.0,2.19,0.32,44.19,31.63,1.95,2.73,1,0,0
0600394,2010,Agoura Hills,California,20330.0,4.4,1668.83,22.0,1868.0,110716.0,689700.0,45.1,78.56,1.26,9.52,0.13,7.39,0.11,2.78,0.25,29.56,18.99,1.14,1.77,1,0,0
0600394,2011,Agoura Hills,California,20697.0,4.19,1695.64,23.11,1962.0,113658.0,683500.0,34.3,75.16,2.08,12.31,0.05,7.26,0.0,2.86,0.29,20.69,15.94,0.94,1.22,1,0,0
0600394,2012,Agoura Hills,California,20697.0,4.19,1724.05,23.11,1962.0,113658.0,683500.0,34.3,75.16,2.08,12.31,0.05,7.26,0.0,2.86,0.29,20.82,16.16,0.94,1.21,1,0,0
0600394,2013,Agoura Hills,California,20697.0,4.19,1753.87,23.11,1962.0,113658.0,683500.0,34.3,75.16,2.08,12.31,0.05,7.26,0.0,2.86,0.29,32.83,29.86,1.7,1.87,1,0,0
0600394,2014,Agoura Hills,California,20697.0,4.19,1774.71,23.11,1962.0,113658.0,683500.0,34.3,75.16,2.08,12.31,0.05,7.26,0.0,2.86,0.29,22.08,17.92,1.01,1.24,1,0,0
0600394,2015,Agoura Hills,California,20697.0,4.19,1804.12,23.11,1962.0,113658.0,683500.0,34.3,75.16,2.08,12.31,0.05,7.26,0.0,2.86,0.29,19.32,19.32,1.07,1.07,1,0,0
0600394,2016,Agoura Hills,California,20697.0,4.19,1829.94,23.11,1962.0,113658.0,683500.0,34.3,75.16,2.08,12.31,0.05,7.26,0.0,2.86,0.29,7.15,7.15,0.39,0.39,1,0,0
0600450,2000,Agua Dulce,California,,,119.98,,,,,,,,,,,,,,2.62,2.62,2.18,2.18,0,0,0
0600450,2001,Agua Dulce,California,,,122.52,,,,,,,,,,,,,,2.48,2.48,2.02,2.02,0,0,0
0600450,2002,Agua Dulce,California,,,125.04,,,,,,,,,,,,,,1.65,1.65,1.32,1.32,1,0,0
0600450,2003,Agua Dulce,California,,,126.76,,,,,,,,,,,,,,7.11,3.61,2.84,5.61,1,0,0
0600450,2004,Agua Dulce,California,,,129.28,,,,,,,,,,,,,,2.96,2.8,2.16,2.29,1,0,0
0600450,2005,Agua Dulce,California,,,131.82,,,,,,,,,,,,,,1.71,1.71,1.3,1.3,1,0,0
0600450,2006,Agua Dulce,California,,,133.47,,,,,,,,,,,,,,1.89,1.79,1.34,1.42,1,0,0
0600450,2007,Agua Dulce,California,,,136.05,,,,,,,,,,,,,,0.5,0.3,0.22,0.37,1,0,0
0600450,2008,Agua Dulce,California,,,137.7,,,,,,,,,,,,,,0.87,0.87,0.63,0.63,1,0,0
0600450,2009,Agua Dulce,California,,,141.11,,,,,,,,,,,,,,0.1,0.1,0.07,0.07,1,0,0
0600450,2010,Agua Dulce,California,3342.0,0.0,142.76,11.91,854.0,101023.0,598700.0,37.3,75.52,1.5,18.28,0.57,2.06,0.06,1.89,0.12,2.07,2.07,1.45,1.45,1,0,0
0600450,2011,Agua Dulce,California,3567.0,3.92,145.49,8.09,888.0,99638.0,560300.0,37.9,68.85,0.2,21.11,0.0,1.71,0.0,8.13,0.0,0.87,0.87,0.6,0.6,1,0,0
0600450,2012,Agua Dulce,California,3567.0,3.92,148.17,8.09,888.0,99638.0,560300.0,37.9,68.85,0.2,21.11,0.0,1.71,0.0,8.13,0.0,0.24,0.0,0.0,0.16,1,0,0
0600450,2013,Agua Dulce,California,3567.0,3.92,150.99,8.09,888.0,99638.0,560300.0,37.9,68.85,0.2,21.11,0.0,1.71,0.0,8.13,0.0,0.36,0.26,0.17,0.24,1,0,0
0600450,2014,Agua Dulce,California,3567.0,3.92,152.84,8.09,888.0,99638.0,560300.0,37.9,68.85,0.2,21.11,0.0,1.71,0.0,8.13,0.0,0.16,0.16,0.1,0.1,1,0,0
0600450,2015,Agua Dulce,California,3567.0,3.92,156.39,8.09,888.0,99638.0,560300.0,37.9,68.85,0.2,21.11,0.0,1.71,0.0,8.13,0.0,1.99,1.79,1.15,1.27,1,0,0
0600450,2016,Agua Dulce,California,3567.0,3.92,158.24,8.09,888.0,99638.0,560300.0,37.9,68.85,0.2,21.11,0.0,1.71,0.0,8.13,0.0,1.18,1.18,0.75,0.75,1,0,0
0600464,2000,Aguanga,California,,,82.44,,,,,,,,,,,,,,3.03,3.03,3.67,3.67,0,0,0
0600464,2001,Aguanga,California,,,85.85,,,,,,,,,,,,,,0.51,0.51,0.59,0.59,1,0,0
0600464,2002,Aguanga,California,,,89.54,,,,,,,,,,,,,,3.51,3.51,3.92,3.92,1,0,0
0600464,2003,Aguanga,California,,,92.78,,,,,,,,,,,,,,3.76,3.76,4.05,4.05,1,0,0
0600464,2004,Aguanga,California,,,96.47,,,,,,,,,,,,,,1.58,1.58,1.64,1.64,1,0,0
0600464,2005,Aguanga,California,,,99.88,,,,,,,,,,,,,,1.28,1.28,1.28,1.28,1,0,0
0600464,2006,Aguanga,California,,,103.57,,,,,,,,,,,,,,2.03,1.38,1.33,1.96,1,0,0
0600464,2007,Aguanga,California,,,106.98,,,,,,,,,,,,,,3.73,2.91,2.72,3.49,1,0,0
0600464,2008,Aguanga,California,,,110.5,,,,,,,,,,,,,,5.04,3.61,3.27,4.56,0,0,0
0600464,2009,Aguanga,California,,,113.91,,,,,,,,,,,,,,4.91,4.91,4.31,4.31,0,0,0
0600464,2010,Aguanga,California,1128.0,6.61,117.59,18.94,1190.0,47983.0,155000.0,31.2,69.24,0.98,24.29,1.33,2.04,0.0,2.04,0.09,3.61,3.61,3.07,3.07,1,0,0
0600464,2011,Aguanga,California,766.0,0.0,121.1,17.71,,43505.0,162100.0,,74.15,0.0,25.85,0.0,0.0,0.0,0.0,0.0,0.87,0.61,0.5,0.72,1,0,0
0600464,2012,Aguanga,California,766.0,0.0,124.61,17.71,,43505.0,162100.0,,74.15,0.0,25.85,0.0,0.0,0.0,0.0,0.0,1.26,1.26,1.01,1.01,1,0,0
0600464,2013,Aguanga,California,766.0,0.0,128.29,17.71,,43505.0,162100.0,,74.15,0.0,25.85,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.34,0.34,1,0,0
0600464,2014,Aguanga,California,766.0,0.0,131.53,17.71,,43505.0,162100.0,,74.15,0.0,25.85,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.13,0.13,1,0,0
0600464,2015,Aguanga,California,766.0,0.0,135.04,17.71,,43505.0,162100.0,,74.15,0.0,25.85,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.25,0.25,1,0,0
0600464,2016,Aguanga,California,766.0,0.0,138.55,17.71,,43505.0,162100.0,,74.15,0.0,25.85,0.0,0.0,0.0,0.0,0.0,3.39,3.22,2.33,2.45,1,0,0
0600478,2000,Ahwahnee,California,,,191.75,,,,,,,,,,,,,,2.06,2.06,1.07,1.07,1,0,0
0600478,2001,Ahwahnee,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600478,2002,Ahwahnee,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600478,2003,Ahwahnee,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600478,2004,Ahwahnee,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600478,2005,Ahwahnee,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600478,2006,Ahwahnee,California,,,,,,,,,,,,,,,,,,,,,0,0,0
0600478,2007,Ahwahnee,California,,,200.5,,,,,,,,,,,,,,2.67,2.67,1.33,1.33,1,0,0
0600478,2008,Ahwahnee,California,,,201.05,,,,,,,,,,,,,,1.19,1.19,0.59,0.59,1,0,0
0600478,2009,Ahwahnee,California,,,203.19,,,,,,,,,,,,,,2.44,2.44,1.2,1.2,1,0,0
0600478,2010,Ahwahnee,California,2246.0,0.0,203.74,20.82,1060.0,52708.0,271300.0,50.0,86.11,0.22,8.73,1.07,0.67,0.0,3.21,0.0,3.39,3.35,1.64,1.66,1,0,0
0600478,2011,Ahwahnee,California,1709.0,9.58,208.51,26.63,1127.0,62715.0,305200.0,23.4,96.02,0.0,1.81,1.52,0.0,0.0,0.64,0.0,5.66,4.63,2.22,2.72,1,0,0
0600478,2012,Ahwahnee,California,1709.0,9.58,,26.63,1127.0,62715.0,305200.0,23.4,96.02,0.0,1.81,1.52,0.0,0.0,0.64,0.0,,,,,0,0,0
0600478,2013,Ahwahnee,California,1709.0,9.58,,26.63,1127.0,62715.0,305200.0,23.4,96.02,0.0,1.81,1.52,0.0,0.0,0.64,0.0,,,,,0,0,0
0600478,2014,Ahwahnee,California,1709.0,9.58,,26.63,1127.0,62715.0,305200.0,23.4,96.02,0.0,1.81,1.52,0.0,0.0,0.64,0.0,,,,,0,0,0
0600478,2015,Ahwahnee,California,1709.0,9.58,,26.63,1127.0,62715.0,305200.0,23.4,96.02,0.0,1.81,1.52,0.0,0.0,0.64,0.0,,,,,0,0,0
0600478,2016,Ahwahnee,California,1709.0,9.58,228.55,26.63,1127.0,62715.0,305200.0,23.4,96.02,0.0,1.81,1.52,0.0,0.0,0.64,0.0,2.66,1.85,0.81,1.16,1,0,0
0600535,2000,Airport,California,,,371.71,,,,,,,,,,,,,,27.73,27.68,7.45,7.46,0,0,0
0600535,2001,Airport,California,,,368.82,,,,,,,,,,,,,,40.88,36.32,9.85,11.08,0,0,0
0600535,2002,Airport,California,,,365.88,,,,,,,,,,,,,,24.84,22.84,6.24,6.79,0,0,0
0600535,2003,Airport,California,,,362.1,,,,,,,,,,,,,,18.23,17.34,4.79,5.03,0,0,0
0600535,2004,Airport,California,,,359.21,,,,,,,,,,,,,,23.63,23.63,6.58,6.58,0,0,0
0600535,2005,Airport,California,,,356.32,,,,,,,,,,,,,,29.59,28.59,8.02,8.31,0,0,0
0600535,2006,Airport,California,,,353.38,,,,,,,,,,,,,,34.37,34.37,9.73,9.73,0,0,0
0600535,2007,Airport,California,,,350.49,,,,,,,,,,,,,,28.38,27.49,7.84,8.1,1,0,0
0600535,2008,Airport,California,,,346.71,,,,,,,,,,,,,,31.11,29.27,8.44,8.97,0,0,0
0600535,2009,Airport,California,,,343.76,,,,,,,,,,,,,,20.39,19.44,5.66,5.93,1,0,0
0600535,2010,Airport,California,1964.0,42.64,340.88,66.34,917.0,19667.0,109400.0,50.0,28.36,1.83,63.65,0.71,2.34,0.1,2.85,0.15,15.82,15.82,4.64,4.64,1,0,0
0600535,2011,Airport,California,1565.0,32.14,,62.28,870.0,32845.0,106300.0,40.6,24.03,1.92,74.06,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600535,2012,Airport,California,1565.0,32.14,,62.28,870.0,32845.0,106300.0,40.6,24.03,1.92,74.06,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600535,2013,Airport,California,1565.0,32.14,,62.28,870.0,32845.0,106300.0,40.6,24.03,1.92,74.06,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600535,2014,Airport,California,1565.0,32.14,,62.28,870.0,32845.0,106300.0,40.6,24.03,1.92,74.06,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600535,2015,Airport,California,1565.0,32.14,,62.28,870.0,32845.0,106300.0,40.6,24.03,1.92,74.06,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600535,2016,Airport,California,1565.0,32.14,,62.28,870.0,32845.0,106300.0,40.6,24.03,1.92,74.06,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
0600562,2000,Alameda,California,72259.0,8.24,15740.0,52.07,899.0,56285.0,345000.0,25.0,52.48,6.02,9.31,0.51,25.96,0.56,4.84,0.33,119.0,117.0,0.74,0.76,1,0,0
0600562,2001,Alameda,California,72259.0,8.24,15732.0,52.07,899.0,56285.0,345000.0,25.0,52.48,6.02,9.31,0.51,25.96,0.56,4.84,0.33,118.0,111.0,0.71,0.75,1,0,0
